author,published_at,like_count,text,public,video_id
@deepestsagara,2026-04-09T00:00:58Z,0,"Berdasarkan kejadian yang sudah sudah, buat saya MBG jelas program megakorupsi yang dilegalkan. Dibilang manfaat ya manfaat buat dapur, ordal lagi ordal lagi. Apalagi polisi tni kok punya dapur, makin mantap kan. Dilihat dari hal paling remeh pun, orang ga bisa nyetir juga jadi supir mbg, kurang kocak apalagi?",True,lmcwEO9Lqe8
@champkanjenk5925,2026-04-08T23:08:30Z,0,Rantai korupsi semakin banyak,True,lmcwEO9Lqe8
@alinur9365,2026-04-08T14:25:16Z,0,Saya dukung MBG 100%..🔥🔥 semoga sy di ajak kerja di Sppg 😅😅,True,lmcwEO9Lqe8
@Malaba21,2026-04-08T12:44:43Z,0,Program ini harus di hentikan,True,lmcwEO9Lqe8
@BossCeer10,2026-04-08T12:03:49Z,0,Ukaem remuk bikin pusing pedagang kecil,True,lmcwEO9Lqe8
@robiobe8672,2026-04-08T08:18:54Z,0,Beli motor listrik lagi😂😂😂buat apa sedangkan 1 porsi 10 ribu mahalan makanan kucing bobi prabowo,True,lmcwEO9Lqe8
@UsmanAlex-rm1ww,2026-04-08T03:21:50Z,0,Tidak bermanfaat hanya buang buang uang negara yang memaksa wajib pajak 😢😢😢,True,lmcwEO9Lqe8
@Muh.Raihan-cd8yk,2026-04-08T01:49:02Z,0,Ladang korup51😢😡. Dari atas sm paling bawah. Yg tdk berhak mendapatkan pun dpt mbg yg penting ada 0rd4l,True,lmcwEO9Lqe8
@r.m.gchanel9355,2026-04-08T01:23:02Z,0,Ini lebih ke bisnis dan ngabisin uang negara 😂,True,lmcwEO9Lqe8
@TaTang-lc7pm,2026-04-07T14:11:22Z,0,"Tidak berman pa at , anak sekolah pintar di didik oleh guru  bukan dari makanan beracun atau mbg , bohong itu rakyat gapercaya itu akal akalan prabowo ,tai lu",True,lmcwEO9Lqe8
@jelipoter,2026-04-07T07:57:56Z,0,"Dipaksa ada pas puasa aja janggal banget, jelas banget biar dana nya diambil terus +  pasti pemilu besok bakal diungkit ungkit (padahal gak ada yang  minta waktu itu🤡)",True,lmcwEO9Lqe8
@Arniltola14,2026-04-06T23:11:27Z,0,"MBG Habisin duit Triliunan rupiah dari pajak rakyat habis di kloset, lalu perputaran ekonominya dimana...???",True,lmcwEO9Lqe8
@wisangdrillian,2026-04-06T06:28:40Z,0,"setuju sih lebih butuh pendidikan daripada MBG ini, gua alhamdulillah ga kekurangan gizi, tapi ga bisa kuliah karena faktor biaya, jadi harus kerja dan biayai keluarga, coba lah pemerintah kasih pendidikan gratis minimal s1 buat yang kurang mampu, maju lah negara ini",True,lmcwEO9Lqe8
@saintcibin4442,2026-04-06T05:57:36Z,0,Prabowo gampang dikadalin orang2 bodoh yg licik ... apalagi sama raja iblis yg lagi sakit kurap ... 😮,True,lmcwEO9Lqe8
@Ss80824,2026-04-06T00:07:33Z,0,"Ini tuh emang niat cari cuan,,,proyek jualan nasi,camilan warung n tas belanja. Yg untung dah jls siapa. Jk memang niat ngurangin stunting n gk ada embel2 berbisnis,,, pasti duit bs langsung di kasi ke ortu2/ibu hamil yg kurang mampu sj. Yg terjadi orkay dapet, murid2 SMP/SMA pun dapat, kata gizi n gratisnya pun prankkk.",True,lmcwEO9Lqe8
@zipzikin7084,2026-04-05T22:22:32Z,0,"Belajar dari isriwil,china ( positifnya),soal dana pendidikan nya utk😂😂😂",True,lmcwEO9Lqe8
@nasabadiofficial409,2026-04-05T19:56:46Z,0,"Anggaran MBG dan KOPERASI MERAH PUTIH adalah cara halus mengalihkan uang negara untuk membayar BOKIR AMERIKA, CHINA & JEPANG dan BUNGA UTANG NEGARA. 

Agama berkedok pajak, sdh muak drama Konoha.. UUD dan Agama dijadikan meras rakyat.. Begitu banyaknya utang para mantan penguasa, sampai apa saja di pajak kepada rakyat 

✅ Pajak endaraan
✅ Pajak tanah dan bangunan
✅ Pajak bahan pangan
✅ Pajak transaksi jual beli
✅ Pajak BPJS
✅ Pajak penghasilan
✅ Pajak THR
✅ Pajak Bea Cukai
✅ pajak perusahaan
✅ Pajak Zakat😂😂😂

Hidup mencari nafkah hanya untuk ngurusi bayar pajak sampai mati, pada dasarnya Indonesia sudah diambang tumbang, koruptor di para elit partai merajalelah atas nama Rakyat😂😂

Rakyat Siap-siap menghadapi krisis.. Rakyat Siap-siap hadapi kenyataan..
Rakyat Siap-siap menjadi tumbal.. 
Rakyat Siap-siap hadapi permasalahan negara disebabkan oleh Pemimpin dan Wakil Rakyat",True,lmcwEO9Lqe8
@kaesangprastiya982,2026-04-05T18:46:35Z,0,Emang kakek lansia ya gini. Suka kurang benar bikin program,True,lmcwEO9Lqe8
@zabirzabeer2041,2026-04-05T16:52:38Z,0,"Bukan ""Program"" itu tapi ""Proyek""",True,lmcwEO9Lqe8
@babihutan87-o3x4f,2026-04-05T16:25:00Z,0,"Bubarkan MBG, Kopdes. Berikan lapangan pekerjaan yg layak untuk orang tua. Urusan mkn  anak kembaliak ke ortunya.",True,lmcwEO9Lqe8
@salahbacakitab,2026-04-05T11:49:52Z,0,"Jutaan rakyat kecil yg usaha jualan disekitar sekolah makin meringis,, jualan sepiiii,,  smentara apbn negara trus digerogoti sma KKN oligarki mbg yg panen duit,,",True,lmcwEO9Lqe8
@ivonhiero1676,2026-04-05T09:47:43Z,0,Buset! Skrg minta sumbangan dr masyarakat😅😅😅,True,lmcwEO9Lqe8
@Hinoto1973,2026-04-05T09:27:07Z,1,MBG....tetap bagus...hambatan banyak...memang hasilnya tidak langsung kelihatan...kami orang desa sederhana...bila gizi anak2 meningkat...kemampuan bersaing anak2 kita di masa depan akan semakin bagus...perut yg kenyang...akan membuat anak punya daya saing yg lebih baik...kalau toh masih ada korupsi...paling tidak yg menikmati hasil korupsi lebih merata...daripada program yg kelihatan bagus...tapi yg bisa korupsi cuma segelintir orang...karena budaya korupsi ini sudah mengakar ke semua sendi di semua sektor di negara ini...semoga anak2 yg menikmati MBG ini dapat memutus mata rantai korupsi kelak di masa depan...,True,lmcwEO9Lqe8
@Wongoraumum,2026-04-05T09:18:34Z,0,"maaf kak kalau menguntungkan petani gak begitu juga ,soal nya hasil produksi petani harga di patok pemerintah ,contoh padi , cabe dll , jadi di sini yang paling di untungkan para pengelola  anggaran itu sendiri . maaf kalo komen saya salah ,tonlong koreksi",True,lmcwEO9Lqe8
@bocahwringinharjo0183,2026-04-05T07:31:37Z,0,Project MBG,True,lmcwEO9Lqe8
@arifinhasibuan8746,2026-04-05T04:46:17Z,0,MBG berjalan setahun saja sudah menjadi bom waktu. Tinggal tunggu aja keruntuhan ekonomi Indonesia nanti di tahun 2029. Dan di tahun tersebut janji politik perbaikan ekonomilah yg akan di gaungkan oleh si PENYEBAB BOM WAKTU ini.,True,lmcwEO9Lqe8
@maul2024,2026-04-05T02:09:56Z,0,"Kalau menurut gue, udah lah stop. Kalau kasihan ke anak yang gak makan, kasih ke anak yang emang gak mampu sekolah. Anak disekolahin berarti dia mampu. Kalau ingin membuka lapangan kerja, pendidikan gratiskan. Buat anak2 bangsa supaya cerdas dan pintar, supa bisa bikin mobi, motor, rudal, nuklir sendiri. Dengan begitu akan ada banyak lapangan pekerjaan. Lah ini progam investasi ke tai bukan ke otak.",True,lmcwEO9Lqe8
@Сан-Паулу,2026-04-05T01:02:19Z,0,Program korupsi legal,True,lmcwEO9Lqe8
@muammar4744,2026-04-04T21:24:25Z,0,ini program paling tolol dan paling mengancam ketahanan ekonomi negara,True,lmcwEO9Lqe8
@RxFadli,2026-04-04T16:16:58Z,0,"Program zolim, mitra memikirkan diri mekera sendri, semoga cepat dipanggil allah mereka zemua yg zolim tersebut",True,lmcwEO9Lqe8
@dappzzz958,2026-04-04T15:16:09Z,0,"Siapa bilang MBG beban negara, masyarakat tidak mengerti manfaat MBG, MBG sangat penting bagi pejabat2 kita bakan anak2nya anggota DPR kita juga sangat menikmati uangnya MBG, jd saya minta rakyat jgn terlalu komplen lah, kalau ada siswa2 kita yg keracuman, itu kan belum semua, yg mati pun paling beberapa orang aja, marilah kita bersabar, kalo pejabat2 kita udah kayaraya dan makmur baru MBG kita berhentikan",True,lmcwEO9Lqe8
@fitraabdillah4218,2026-04-04T11:15:28Z,0,"MBG tdk salah programnya SANGAT BAGUS, syg ini Indonesia dmn pejabat dan rakyat sama sama KORUPTOR",True,lmcwEO9Lqe8
@MuhammadZhaky68,2026-04-04T08:30:16Z,1,YG MENGATAKAN MBG ITU BERGIZI SIAPA..? KALAU CUMA SALAK ROTI 2RIBU.  DAN YG LAINNYA. GA SESUAI DGN STANDAR GIZI.   INI ADALAH OROGRAM KOROPSI TERSTRUKTUR BERJEMAAH.,True,lmcwEO9Lqe8
@GabrielLadana,2026-04-04T15:02:18Z,0,Tetap bisa dibilang gizi itu roti sama dengan protein roti itu itukan protein trus buah buah kek salak itu sumber vitamin mungkin lu ngerasa mbg gak bergizi sama gua juga ngerasa ga bergizi banget karena isinya jajanan warung tapi tetep bergizi itu ada buah roti ada protein trus dapet vitamin gitu🙏,True,lmcwEO9Lqe8
@elzebaoth1,2026-04-04T05:55:39Z,1,"Program ini sarana kampanye prabowo untuk 2029, semestinya dihentikan karena memakai anggaran negara guna kepentingan pribadi.",True,lmcwEO9Lqe8
@ananghatri1860,2026-04-04T05:44:02Z,0,Itu kalau sampai 300 t umpama di bagi 34 propinsi itu SDH dapat berapa itu itu JD harapan kami 2 di daerah tolong progeram itu pekerja mbg itu TDK sebanyak harapan tukang di daerah itu berapa puluh JT tukang yg TDK dapat pekerjaan,True,lmcwEO9Lqe8
@ananghatri1860,2026-04-04T05:40:19Z,0,Assalamualaikum mf pa parasiden Ekonomi nasional kita lesu benar kami di daerah ni harapan kami pekerjaan yg tukang banyak nganggur apa LG kami yg bekerja di proyek sangat terpukul benar pa termasuk tukang 2 yg ada menunggu proyek malah banyak TDK kerja,True,lmcwEO9Lqe8
@GagangSapu-r9z,2026-04-04T05:39:02Z,0,"Terimakasih pak prabowo terus berjuang demi rakyatmu Indonesia 🇮🇩🇮🇩🇮🇩
lanjutkan program MBG dan koperasi merah putih rakyat sangat membutuhkan ❤❤❤",True,lmcwEO9Lqe8
@AbeeeXD,2026-04-04T05:33:52Z,0,"Kalo diliat dari realita lapangan, saya punya beberapa relasi yang bisa dibilang sedikit mensyukuri adanya MBG, karena anak nya ngga lagi perlu di buatkan bekal, tapi disisi lain, org tersebut pun menyayangkan hal lain yang jauh lebih banyak kurangnya ketimbang untungnya, salah satunya soal harga bahan baku yang naik, jadi ibarat nutup 1 lubang, tapi kebuka 2 - 3 celah lubang lainnya yang justru memperparah ekonomi mereka.

Belum lagi miss management skala nasional kek gini tuh saya yakin bisa bikin kemunduran dimasa depan, karena skalanya masive banget. 

Tunggu aja nanti, beberapa tahun kedepan. Saya rasa bakal ada kemunduran besar dari berbagai lini.",True,lmcwEO9Lqe8
@AbeeeXD,2026-04-04T05:38:00Z,0,"Ditambah lagi sasaran nya masih banyak yang ngga tepat guna, ada juga cerita yg saya dapet dari relasi saya yang lain, dimana kondisi ekonomi mereka lebih dari cukup, tapi yg disayangkan adalah tetep dapet MBG, perkara ""kasian, kalo dia ngga dapet nanti merasa dikucilkan karena teman teman lainnya dapet MBG""

Yang padahal justru dengan standar 10rb dimana banyak kasus makanan yg ngga layak, akhirnya bukan nya jadi blessing buat dia malah jadi curse, dia ngerasa terhinakan dengan makanan yg gak layak 😂",True,lmcwEO9Lqe8
@logica-Metafisik,2026-04-04T03:43:55Z,0,"Bubar bubar bubar,. Kebijakan Pemerintahan Yang AMBIGU😂😅",True,lmcwEO9Lqe8
@logica-Metafisik,2026-04-04T03:55:32Z,0,"Saya Jadi Mikir Kritis
⚠️ Jangan jangan yang Di Bilang Akan Bubar 2030 benar!!, ini lah Yang Akan Membubarkan nya😅

Program Besar Saat Dunia Krisis Global :
1. Koperasi Merah Putih 
2. MBG",True,lmcwEO9Lqe8
@threwahyudi0805,2026-04-04T03:28:10Z,0,"Para pemilik dapur mbg.
Siapa pemilik dapur mbg 
Yaitu para politisi politisi yg mengusung kemenangan Prabowo Gibran.
Itu fakta rata rata pemilik dapur mbg itu para politisi",True,lmcwEO9Lqe8
@RelliWarliati,2026-04-04T01:05:01Z,0,Katanya MBG itu punya rakyat pdhal aku yg Deket dgn dapur MBG TDK boleh minta AIR nya tolong jwb.trims.,True,lmcwEO9Lqe8
@Akarrumput2000,2026-04-04T00:27:16Z,0,"Susah sih kalo emang anaknya ogah ogahan makan, jujur gak semudah cukup bagikan dan wajibkan habiskan makanan yang dikasih. Justru yang ada anaknya makin stunting karena udah merasa makan padahal intake nutrisi yang didapat tidak seimbang terus dirumah malah gak mau makan samasekali.
Bahasan lain, ini baik untuk meningkatkan minat petani untuk berproduksi tetapi ternyata malah disalahkan karena ya memang petani diharuskan miskin dari pemerintah sedari awal.
UMKM gimana? saat dianggap kurang higienis dan kurang memenuhi jumlah secara kuantitatif masih bisa di tingkatkan dan upgrade qc. Namun saat ada ketidak seimbangan suplay dan demand ya wassalam.",True,lmcwEO9Lqe8
@Suwitoo-zw9gi,2026-04-04T00:00:28Z,1,"MBG hanya banyak yg dikorupsi , nambah beban  pekerjaan guru , banyak buang waktu pemnelajaran anak² ..... lebih baik pemerintah buka pekerjaan seluas luasnya agar orang tua bisa bekerja , dpt gaji shg membantu keuangan keluarga  dan pastinya kekuarga dpt makan minum yg bergizi.",True,lmcwEO9Lqe8
@RoyIndrasyah,2026-04-03T23:05:25Z,0,Yang penting setorannya........,True,lmcwEO9Lqe8
@agusdwiantoro8612,2026-04-03T22:18:37Z,0,MBG  ladang KKN baru.,True,lmcwEO9Lqe8
@EkoSusilo-p1t,2026-04-03T19:29:38Z,0,"PROGRAM MBG JADI TAI
PROGRAM PENDIDIKAN GRATIS MENGHASILKAN
PRESIDEN YANG PINTAR 
MENTERI YANG BISA KERJA TIDAK ABS
INSINYUR
SARJANA
GURU
PROFESOR
HAKIM
JAKSA
POLISI
TENTARA
DLL",True,lmcwEO9Lqe8
@TuruDek22,2026-04-03T09:19:44Z,0,Ada pro kontra lah ini program tp yg paling membutuhkan program ini adalah daerah 3T dan ekonomi menengah kebawah,True,lmcwEO9Lqe8
@hendragunawan5834,2026-04-03T09:15:07Z,0,"Yang terasa dlm setahun  usaha menengah kebawah tercekik sama program mbh/ kdmp,mohon untuk presiden segera hentikan, ketimpangan ekonomi semakin jauh antara sikaya/ simiskin,",True,lmcwEO9Lqe8
@tinylunaticinahugeworld,2026-04-03T07:20:07Z,0,"Sudah, kembalikan saja namanya seperti janji kampanye Prabowo-Gibran, ""Makan Siang Gratis"", bergizi, basi, junk food atau beracun ya ga masalah, kan sesuai janji kampanye",True,lmcwEO9Lqe8
@rbas4344,2026-04-03T07:06:22Z,0,"Orang bekas stroke dilantik jd plesiden, uda😊h miring otaknnya",True,lmcwEO9Lqe8
@kokoriskyism88,2026-04-03T06:41:33Z,0,Lebih bagus sekolah gratis dari pada makan gratis.Investasi ke toilet 300T setiap tahunnya bukan mainn😂😂,True,lmcwEO9Lqe8
@AthfalNabeel,2026-04-03T06:13:30Z,0,"Dgn input 335 T duit APBN,...out put nya cuma kotoran alias tinja,...luar biasa,...industri tinja terbesar di tata surya,...",True,lmcwEO9Lqe8
@MatheosRumahlatu,2026-04-03T06:03:02Z,0,"BPK presiden negara kita sudah surplus beras masyarakat kita tidak akan kelaparan , MBG itu untuk apa...!!!! Saat ini negara kita lebih butuh anggaran untuk situasi ekonomi  lebih baik di alihkan k bantuan tunai k.masyarakat.miskin yg terdampak langsung dgn krisis ekonomi saat ini bayangkan 100 triliun berputar di masyarakat seluruh indonesia akan menjaga kestabilan daya beli dan kondisi relatif aman ...",True,lmcwEO9Lqe8
@teguhprassodjo3785,2026-04-03T05:38:49Z,0,PRABOWO DAN PENDUKUNG NYA GAK NGERTI INI,True,lmcwEO9Lqe8
@nonanty593,2026-04-03T04:40:42Z,0,Up,True,lmcwEO9Lqe8
@IndartoIndarto-vx7fg,2026-04-03T04:36:17Z,0,Mbg program bikin kotoran dan di koropsikan masuk kloset dan kantong pemilik dapur negara akan remuk karena cuma jadi tahi 335 T,True,lmcwEO9Lqe8
@zenzenzaenudin4536,2026-04-03T01:19:12Z,0,Dan yang Aneh nya President seolah tutup Mata dan Tutup Telinga terhadap keluhan makanan MBG yang jauh dari kata Bergizi,True,lmcwEO9Lqe8
@RobbyNatael,2026-04-03T00:48:20Z,0,"mbg dg anggaran 335 T masak asal2 lan tdk enak 70%  tdk di makan kok ngotot tetap masak, ini model apa ini.",True,lmcwEO9Lqe8
@nanirochaeni4063,2026-04-03T00:27:43Z,0,Program MBG pake uang rakyat. Tapi rakyat kritik MBG tidak di dengar malah akan di lanjutkan MBG. Janji memberantas korupsi omon omon malah menyediakan lahan koruptor MBG,True,lmcwEO9Lqe8
@yennykurnady1464,2026-04-03T00:20:08Z,0,"Prabowo itu mau tapi kurang mikir.
Pikirannya, dia mau MBG seperti sekolah2 di Tiongkok, Jepang atau Korea Selatan...tapi ga mikir korupsi, dan cuma bikin gemuk kateringnya.

Juga ga mikir kalo nampan cuma dicuci di selokan. (viral yang di Ciamis, kalo ga salah ingat).
Belon lagi kepala BGN-nya sama sekali buta soal nilai gizi.
Terakhir, kepala batu...setelah banyak viral...tetap juga dipertahankan yang ga bisa apa2,  yang ga mampu kerja.

Makanya aku pernah tulis komentar...
Tolong MBG sekalian disediakan untuk anggota DPR dan staf, Menteri2 dan Staf, Gubernur dan staf, walikota dan staf, camat dan staf, lurah dan staf serta untuk semua ASN.

Biar mereka juga merasakan makanan MBG itu.
Waktu ada MBG...uang makan hariannya harus distop...supaya yang ga suka, pilih2 makanan...ga bisa jajan di luar.",True,lmcwEO9Lqe8
@solusikehidupan99,2026-04-02T23:57:38Z,0,"Untuk kasus keracunan itu karena penyajian 

Untuk kasus makanan kurang layak ini adalah korupsi 
Eh netizen bukan pemerintah saja yg korupsi masyarakat juga banyak",True,lmcwEO9Lqe8
@CahyaSaputra-c7t,2026-04-02T23:20:28Z,0,Uang 335trilyun kalau dibagi280jt penduduk Indonesia rakyat lebih makmur lebih maju,True,lmcwEO9Lqe8
@CahyaSaputra-c7t,2026-04-02T23:06:08Z,0,"Kalau begini terus kapan rakyat ini hidup merdeka sampai sekarang rakyat masih hidup seperti jaman penjajahan semua kena pajak  
anehnya para elit pejabat malah GK pajak",True,lmcwEO9Lqe8
@haninpriyoko4876,2026-04-02T22:59:21Z,0,"Uniknya.. Ketika ada kunjungan pusat, yg di sajikan enak².. 
Anak saya sendiri masih sekolah PAUD, Kalau di suruh makan ndak mau.. Sampai di kumpulin hampir satu tas.. 
😢😢😢",True,lmcwEO9Lqe8
@salmahanifa6506,2026-04-02T22:55:52Z,0,Prabowo cari nama pake MBG padahal itu ide yg bodoh...,True,lmcwEO9Lqe8
@RobbyNatael,2026-04-02T22:08:17Z,0,6:30 6:30,True,lmcwEO9Lqe8
@RobbyNatael,2026-04-02T22:07:53Z,0,mbg dg anggaran,True,lmcwEO9Lqe8
@HendritaKusuma,2026-04-02T14:50:40Z,0,Biaya MBG bisa mengakibatka anggaran APBN bisa amburadul soalnya secara pelan pasti korupsi merajalela dimana2 baik pusat maupun daerah semuanya tergantung penilian masing2 daerah aja,True,lmcwEO9Lqe8
@Jojon_borneo,2026-04-02T13:03:31Z,0,"APBN SAMPAI GOYANG, MSH SAJA WOWOK KERAS KEPALA. APA HARUS RAKYAT BOIKOT SE INDONESIA ??",True,lmcwEO9Lqe8
@benyprasetyo9747,2026-04-02T12:58:19Z,0,"Jika ada 1000 orang yang menolak MBG, maka aku ada di antaranya. Jika ada 1 oranh yang menolak MBG, maka itu adalah saya. Jika tidak ada seorangpun yang menolak MBG, berarti saya sudah tidak ada di dunia ini.",True,lmcwEO9Lqe8
@YuyunYuningsih-l1p,2026-04-02T12:05:23Z,0,"MBG BAGI SELURUH RAKYAT NKRI KALO KORUPSI KKN CUMA BUAT KLUARGA/KRABAT RAKYAT KEBAGIAN BAYAR UTANGNYA DOANG,YG REWEL MBG DIA YG IRI KORUPSINYA KETAUAN KALO KE YG LAIN NGOMONGNYA KORUPTOR2 TAUNYA DIRIPRIBADI N KLUARGA KENYANG DUIT RAKYAT SAMPE ANAK/CUCU BAU KENCUR PUNYA HARTA TRILIUNAN DR MANA TUHHH REKENING TITIPAN ALIAS GENDUTTT JAYA SLALU MBG TRUTAMA BUAT PLOSOK N YG DIKOTA2 PUN REBUTAN MBG SHAT/SUKSES SLALU PAK PRESIDEN PRABOWO BSRT WAPRES N SMUA YG DUKUNG RAKYAT KECIL🙏🙏🙏🇮🇩🇮🇩",True,lmcwEO9Lqe8
@muhktarom6969,2026-04-02T11:37:50Z,0,"Yg dpt manfaat adalah yg punya dapur,,, dan kebanyakan yg punya dapur aparat dan pejabat,, jd program ini interfensi bikin,, yang kaya makin kaya yg miskin makin miskin,,, dan agenda politik th2029 bisa kt lihat,",True,lmcwEO9Lqe8
@AhmadCarita-xx3qv,2026-04-02T10:59:42Z,0,"MBGadalah parasit negara, maka setuju di hapus saja",True,lmcwEO9Lqe8
@AgusBudianto-l5b8r,2026-04-02T07:10:55Z,0,Bubar kan  mbg   botak,True,lmcwEO9Lqe8
@AgusBudianto-l5b8r,2026-04-02T07:10:20Z,0,"Ssi  bowo  apa  si  botak,. Bos  mbg  beracun",True,lmcwEO9Lqe8
@Mutohar-y3u,2026-04-02T03:29:20Z,0,DELE REBUS UBI REBOS MANA ADA GIZI DASAR GOBLOGGGG,True,lmcwEO9Lqe8
@Mutohar-y3u,2026-04-02T03:28:38Z,0,UNTUK KRONI NYA Prabowo KOROPSI KOROPSI BERJAMAAH HUTANG BUDI ...,True,lmcwEO9Lqe8
@davidnuryanto2940,2026-04-02T03:24:16Z,0,"7:20 kalo kata pro MBG yg sok stoik maah
"" Yah itu udah jadi konsekuensi, setiap ada keuntungan, pasti ada orang yg dirugikan ""

Padahal harapannya gk seperti itu, soalnya Negara harus pro sama rakyat nya, bukan ke sebagian kalangan berduit yg mencurangi pasar. Apalagi ampe dijadikan mesin duit pribadi bagi pejabat itu. Sama aja kita selama ini nyawer perut gendut dan otak sengklek mereka dong. 😂",True,lmcwEO9Lqe8
@achmadjusuf9552,2026-04-02T00:47:55Z,0,"Staff disuruh WFH, biar irit
Zakat mau di ambil buat MBG
Ini program Tarik Ulur demi Maling Berkedok Gizi",True,lmcwEO9Lqe8
@Junaedi-u1x,2026-04-01T23:35:07Z,0,"MBG keuntunganya untuk wowo dan kloninya, MBG yang beracun untuk anak didik kalau bisa jangan di stop dulu wowo diberi MBG penyebab anak anak murid keracunan, biar dia merasakan keracunan.",True,lmcwEO9Lqe8
@aniferamedia,2026-04-01T23:01:23Z,0,"Ini solusi sebenarnya, apalagi mungkin pak prabowo melihat situasi hampir (amit2) perang dunia ketiga. Jadi, pemerintah sebenarnya harus menyediakan ketahanan pangan nasional untuk menghadapi krisis. Mbg juga berfungsi buat memutar roda ekonomi, khususnya di sektor pertanian. Petani yang selama ini (banyak) yang miskin bisa tambah untung dengan program ini karena hasil bumi mereka diserap. Selain ketahanan pangan, pak presiden juga harus memperhatikan ketahanan energi juga (yang saya maksud, program sawit, etanol, elektrifikasi, dll) biar gak bergantung pada bbm impor. Memang, prosesnya lambat dan banyak huru hara, tapi tetap harus didukung …


Jangan hujat saya, plis🙏",True,lmcwEO9Lqe8
@AlfinShofiulUmam,2026-04-05T03:53:06Z,0,"Hanya menguntungkan salah satu pihak dan tidak merata, sama aja, menyengsarakan rakyat. Solusi darimana nya",True,lmcwEO9Lqe8
@aniferamedia,2026-04-05T04:01:40Z,0,"​@AlfinShofiulUmammembuka lapangan kerja, menyediakan gizi (memang belum merata, tapi bertahap), memutar roda ekonomi, menguntungkan petani/peternak (yg selama ini banyak yg miskin pastinya terbantu oleh program mbg), menyerap hasil bumi supaya menjaga harga jual, menyediakan ketahanan pangan di situasi krisis (contohnya seperti di sumatra), dll

Ironisnya, rakyat cenderung terus menyalahkan tanpa konteks yg jelas. Dikasih makan gratis, dibilang salah. Gk dikasih makan, malah banyak kelaparan. Puyeng kali jadi pemerintah",True,lmcwEO9Lqe8
